amount,rooted,emulator,new_beneficiary,unusual_location,late_night,high_frequency,typing_speed,hesitation_time,cancelled_attempts,rapid_retries,fraud
45246,0,0,0,0,0,1,75.16388626493094,1.608142712359022,3,1,0
66245,0,0,1,0,0,0,58.235356672461705,1.5101265902270926,5,0,0
54250,1,1,1,0,0,0,61.447576302280694,3.4167998047056916,1,0,1
65736,1,1,1,1,0,0,69.01606997426693,0.2170657946881005,1,0,1
10502,0,0,0,0,1,0,45.47420815663342,2.7076388922904653,2,0,0
6112,1,1,0,1,0,0,64.32216539290843,3.174172417879848,0,1,1
50346,1,0,0,0,1,0,76.87355321130904,3.6312485596386477,0,1,1
85324,0,0,1,1,1,0,87.98814440120913,4.8129215468588065,1,0,1
26651,1,1,1,0,1,1,62.02450656438654,0.044089640588368395,1,1,1
34594,1,0,0,1,0,0,68.8278843498002,2.6176823870193116,5,1,1
32755,1,1,0,0,1,0,70.40885564174624,4.369827720928713,3,1,1
23103,0,1,1,1,1,1,61.78598156405312,1.0195316467922915,4,1,1
66115,1,1,0,1,1,1,64.495440631694,4.880528427934543,2,1,1
51895,0,1,0,1,0,1,81.4294602454752,0.9511632987448204,3,1,1
36641,0,0,1,0,1,1,103.10073459039958,3.1854401278338127,2,0,0
73001,0,0,1,1,0,1,74.02557523682478,0.373459025792478,4,1,1
4024,1,0,1,1,1,1,85.84634984144398,2.5957893389495656,4,0,1
11103,1,1,0,1,0,1,49.796962842830055,1.2525070905127338,3,0,1
18080,1,0,1,0,0,1,75.26504128740608,1.5556671643479207,0,1,1
35787,0,1,1,0,1,0,92.91992801912895,1.850315863656521,1,1,1
56968,1,0,0,1,0,1,86.42413177066479,1.1672075489009943,5,0,1
82084,0,1,0,1,1,0,67.10652321976153,4.334572375326175,5,1,1
10739,1,0,0,1,1,1,84.78039527217989,0.7606670608392618,5,0,1
99723,0,0,1,1,1,0,74.81994379533924,2.1505183914768367,1,0,1
45027,1,1,1,1,1,0,49.39942582923606,4.906462877339779,4,1,1
66330,1,0,0,0,1,1,57.80160038600104,2.9392235810015093,0,1,1
27761,1,1,1,0,1,1,80.6639646356492,3.156449954660159,0,0,1
78079,0,1,1,0,1,1,66.62872020527085,3.6459839955133315,4,1,1
54758,0,0,1,0,0,1,47.49206789655816,4.335862970178852,1,0,0
5811,1,0,1,0,1,1,73.27847181199502,4.101516394361704,2,0,1
19200,0,0,0,0,1,1,60.917877855215096,1.8205002264646764,4,0,0
49699,0,1,1,1,0,0,29.53557075598325,4.187577963963083,0,1,1
51003,0,1,1,0,0,0,68.29658953644542,1.0238107169489936,3,0,1
29602,1,1,1,1,0,0,43.46526961550427,2.02333956511021,4,1,1
10657,1,1,0,0,0,0,68.86925473694339,3.340340486700048,1,0,0
8726,1,1,1,1,0,1,68.33629205657189,1.2230915726529812,4,1,1
88901,0,1,1,1,1,1,105.21953683971034,1.7735066566292361,3,1,1
87555,1,1,1,1,1,1,78.82680676234575,2.562013511921053,1,0,1
89922,0,1,0,1,1,0,74.72378410510689,1.2063327564933761,5,0,1
70326,0,1,1,0,1,1,89.13076110644126,3.803652920794564,2,1,1
2378,1,0,0,0,0,1,63.79549032176072,3.6423388244478367,0,1,0
77585,1,1,1,1,0,0,63.79182818373387,4.610498794403282,0,0,1
6665,1,1,0,1,1,1,58.96518500906561,0.3282429331924891,0,0,1
70041,0,0,0,1,1,1,87.32044306718196,4.5000912705587695,5,1,1
76439,0,0,1,1,1,1,72.84297365317468,0.07917780483827963,4,0,1
91093,1,1,1,0,1,0,60.087183987847894,4.11986638547808,0,1,1
87932,0,0,0,0,0,0,81.80935295710383,1.284461100798941,2,0,0
55776,1,0,0,1,0,1,51.975726880359545,3.263620309460806,4,0,1
13413,1,1,1,1,1,0,57.20955786335449,3.3462779203199107,2,1,1
32107,1,1,1,1,0,1,65.44647261549078,1.9299013992907805,1,1,1
78667,1,0,1,1,1,0,71.53700766720388,1.0340670544398078,2,1,1
10976,1,1,1,1,0,0,74.96732462908733,0.18212562558373002,0,0,1
99167,1,0,1,1,0,0,66.74083919443444,2.897038168500265,3,1,1
93858,0,1,1,0,0,1,73.58076197057636,3.5185686700656573,2,0,1
52931,0,1,1,1,0,0,81.51096004331009,1.873328592794154,4,0,1
49736,1,0,0,1,1,0,93.2039910312114,0.9533360607702546,2,1,0
50310,1,0,0,1,1,0,70.5903091103847,0.8111389713116968,5,0,1
22687,0,0,1,1,1,0,95.2740030906728,1.3278841674852044,2,0,0
55619,0,0,1,1,1,0,71.86630640373448,3.9996434708996538,5,0,1
96835,1,0,1,1,0,1,65.97871354074044,0.7565028363123311,5,0,1
56671,1,1,0,1,1,1,62.37694863759169,2.172539910613599,5,0,1
31034,0,1,0,0,1,0,50.690958521413435,3.2585479358875924,2,0,0
70323,1,0,1,1,1,1,63.08267237763004,4.236556534121928,2,1,1
53016,0,0,1,0,1,0,81.16900479148751,2.559955394336862,3,0,0
95295,1,0,0,1,0,1,58.492259320257155,3.401329626050126,3,1,1
15348,0,1,0,0,1,0,58.41417491863574,2.552845932596977,5,1,1
68037,1,1,0,0,0,0,62.514818170026736,3.7870281459258988,4,0,1
92782,1,0,1,0,0,0,79.21173596937628,3.9277082378339374,0,0,0
80145,1,1,1,0,0,0,60.334720342759375,3.9071132194886453,3,0,1
19518,0,1,0,1,0,0,40.56437059188853,3.6792561229488108,1,1,1
3061,1,0,1,0,0,0,43.678158144185225,4.044665687948569,2,0,0
48757,0,0,1,1,1,0,56.79480151866332,4.00394139578609,2,0,0
87152,0,1,1,1,0,1,70.79887267801773,4.318262121649461,4,0,1
87245,0,1,0,1,0,1,66.0036988548074,2.3352647028614024,3,0,1
54031,0,1,0,1,0,1,68.13156517695167,4.438999379893761,1,0,1
66422,1,1,0,0,1,0,90.37461922953383,0.37340258004592564,2,1,1
58345,1,1,1,1,0,0,95.9518210731999,1.7863767558255002,0,1,1
56189,1,0,1,0,1,1,53.859528391770425,4.6193957534224195,1,1,1
32103,0,1,0,0,0,1,50.7560581350381,2.0722627937910025,2,1,1
69688,1,0,1,1,1,1,85.675858317918,4.319645158051323,2,0,1
80748,0,0,0,1,0,0,71.06535799453323,2.7687144279880727,4,0,0
39744,0,1,1,0,1,1,70.3739846701338,1.2885131271881218,0,0,1
72625,0,0,1,0,1,0,55.12117276397506,0.4884290610761771,4,1,1
73533,1,1,1,0,1,1,50.30050970091117,3.485331470845201,4,1,1
94486,0,0,1,1,1,1,33.07326671865636,1.119385481973536,3,1,1
17029,1,1,1,0,0,1,71.41888860825333,2.883946264416992,1,0,1
83623,1,0,0,1,1,1,83.11063930595486,1.96389023559161,5,1,1
91804,1,1,0,0,1,0,78.19471618572048,3.3506190476779225,3,0,1
86682,0,1,1,0,0,1,73.87079825783152,3.109436333309023,0,0,1
73857,1,0,0,1,0,0,55.173448728344475,3.0395893497701953,4,0,1
82760,0,0,1,0,1,0,49.26664151526502,2.5786184863087946,3,0,0
79644,0,0,1,1,0,0,79.97690237154535,3.4446978403345616,0,1,1
28261,0,1,1,0,1,0,52.03592834816997,3.569610103242174,1,0,0
25955,0,0,0,1,1,0,57.50083354336017,1.0532387434246637,0,0,0
90862,1,0,1,1,1,1,58.401141843558456,2.980287753981388,3,1,1
32227,1,1,1,1,0,1,69.77567364853613,0.06602653739248177,2,0,1
8318,1,1,0,0,0,1,70.63315218711257,2.582822973362,2,0,1
5959,1,0,1,1,1,1,82.18538477391972,3.9703097886742493,5,1,1
52000,0,0,0,1,1,0,70.53982012276354,0.30206166868920636,1,1,0
1160,0,1,0,0,1,1,68.46476235706483,1.6137343523973358,1,0,0
89490,0,1,0,1,0,1,87.16759255917954,0.18185323065585124,0,1,1
74750,0,1,0,1,0,1,60.54445046605177,2.8281658022565987,1,1,1
66627,1,0,0,0,0,0,70.35373986480108,4.63092590997728,4,0,0
94851,1,0,0,0,0,1,54.527659531745456,1.6210916765542986,4,1,1
16906,0,1,0,1,1,0,72.28971753377105,1.827391294417147,4,1,1
46185,0,1,1,0,1,0,82.11854159897669,1.0657887346631667,4,1,1
7815,0,1,1,0,1,1,60.5907544277404,3.6820528050231003,1,1,1
5247,0,0,1,1,1,0,94.83350454357843,2.5306742568293994,1,1,1
20066,1,0,1,0,0,1,70.46084689657637,1.3823918629534733,0,0,0
45553,0,0,1,0,1,1,78.3552713432307,0.2134391780982703,2,1,0
56566,1,0,1,1,0,1,46.900240435490744,4.263319143358632,2,0,1
3353,1,1,1,0,0,0,91.04766652982426,3.457887316946703,0,1,1
13510,0,1,1,1,0,1,86.36563048969025,4.884366754206507,1,1,1
53232,0,0,0,1,1,1,40.42218238720576,2.808052127837203,1,0,1
29385,1,1,1,0,1,1,49.30106332623445,4.79482203060107,0,1,1
9672,1,1,1,1,1,1,81.9507925717218,3.4821113602835254,1,0,1
16974,0,0,0,0,1,1,84.19095636027038,2.1526450762672225,3,0,0
59648,1,1,0,1,1,1,42.050621422738374,1.169339198339554,1,0,1
73676,0,0,0,1,0,0,80.97539366391554,0.2977285575240568,1,1,0
85077,0,0,1,0,1,0,59.995473265305094,0.02573961738660535,0,1,0
67225,1,0,0,0,1,0,68.4772049145273,4.1547908660805195,2,1,1
69052,1,1,0,1,1,1,66.76365127635968,3.116414162510382,1,1,1
13294,0,0,0,1,1,0,58.49607583263006,0.9338203947556561,3,0,0
72799,0,1,0,1,0,1,66.31796798883236,3.4291534519085207,3,0,1
84674,1,1,1,0,0,0,56.117276315607825,4.585529613703749,3,1,1
93478,1,0,0,0,0,0,60.82012343635256,0.2823338433838768,3,1,0
61399,1,0,1,0,1,0,52.45767750762804,4.020944772905035,4,0,1
9445,1,0,0,1,0,1,88.66308738421093,4.177187402178713,2,0,0
54350,0,0,0,0,1,0,62.34283978729514,3.259777035667981,4,1,0
44088,0,0,0,0,0,0,84.46379955659616,4.681296995267964,0,1,0
78842,0,1,1,0,1,1,78.52619717662033,4.831741187692472,1,1,1
51303,1,1,0,1,1,1,86.36844884752585,3.8645685546105972,1,0,1
95991,1,1,1,0,0,0,63.212524610258406,0.8412417523669541,4,0,1
78791,0,0,0,1,0,1,66.93236644558789,0.41475901580097063,2,1,1
60413,1,0,1,0,0,0,71.51633727777244,2.1159910129483506,5,1,1
29134,1,1,1,0,1,0,51.710102344728824,2.006557812922745,5,1,1
95445,1,0,0,0,1,1,71.120103967461,0.7164233925313779,2,0,0
43929,1,1,0,0,1,0,65.42310850270799,0.2000398913509932,5,0,0
35257,1,1,0,1,1,1,87.7793587144284,1.2430079573470572,2,0,1
94768,1,1,1,1,1,0,91.37841421022851,1.4436485204418237,4,0,1
91757,0,0,0,1,0,0,97.1325754037138,4.617279993006045,0,1,0
62762,0,0,1,0,1,1,43.09516673151845,4.899903091542178,1,1,1
56583,0,1,1,1,1,0,80.40121572926812,4.926227873265158,4,1,1
59111,0,0,1,1,0,0,64.98376452860842,4.060866982607216,4,1,1
26656,1,0,1,1,0,1,59.74063206754816,3.856221857346576,5,1,1
23059,0,0,1,1,1,1,92.82196108908545,4.690961017184907,2,1,1
79615,0,1,1,0,1,1,54.82702655480127,1.7015764622932865,4,0,1
98126,0,1,1,0,1,0,73.11420312798558,2.691514193244216,4,0,1
97389,0,1,0,1,1,1,55.85285163808695,2.937628184203787,3,1,1
68395,1,1,0,1,1,1,33.61490554388602,2.874838686925024,2,0,1
40168,1,1,1,0,0,1,47.45472917451538,2.159299366392535,0,0,1
65427,0,0,0,1,1,1,35.429900003727965,4.877886570674079,1,1,1
23299,0,1,0,1,0,1,63.44110353386451,1.5973826625106553,0,1,1
9833,1,0,1,1,0,0,50.67672824792618,1.1073855870954712,2,0,0
60170,1,1,0,0,1,0,87.34115040728746,3.691164322000697,0,1,1
41985,0,0,1,0,0,0,78.6779182387023,4.591431936293326,4,0,0
9550,1,0,1,0,1,0,56.17659513535156,4.841117138611989,0,1,1
16374,1,1,0,1,1,0,54.54947367499293,4.0179837298465255,3,1,1
4621,0,0,1,1,0,0,61.36617533519677,1.915920926179842,2,1,0
27673,1,0,1,1,0,1,64.36029968372458,4.071999065671389,4,0,1
52001,0,0,0,1,0,0,88.32433429933774,3.8135055775137614,0,1,0
57689,0,0,0,0,1,1,62.091827605027596,2.013291372205717,4,1,1
30987,1,0,1,0,0,1,71.46876884895353,0.5230080795303987,3,0,0
94714,1,0,0,0,0,1,61.70781632989017,4.270819370615503,4,1,1
49125,1,1,1,0,0,1,78.53286398748095,1.5275042457487908,1,1,1
91017,1,0,0,0,0,0,80.83678358574434,0.5654153175242116,5,0,0
88233,1,1,0,1,0,0,87.8136079431409,4.933772998941539,5,1,1
60900,1,0,0,0,0,0,83.88423814171153,4.629955564207552,3,1,1
66397,0,0,1,1,0,0,33.747182848485735,3.7838603634621713,3,0,1
18081,1,0,0,1,0,1,47.18033811493787,0.3374939111750025,2,0,0
59285,0,0,1,1,1,0,73.12543022616853,3.614730281525831,2,0,1
72379,1,0,1,0,1,1,73.54364408598548,3.303474523113264,2,1,1
11948,1,0,1,0,0,0,65.76299171996804,1.2321824454737658,1,1,0
35205,1,0,0,0,1,1,84.40454258104992,2.293890242076536,4,1,1
91690,1,0,0,0,1,0,92.56221347473027,4.822517756121602,1,1,1
4010,1,1,1,1,1,0,59.68352496944355,0.08811072653016672,0,0,1
70598,0,1,1,0,0,1,46.64258363010339,2.347047733980043,0,1,1
93620,0,1,0,1,1,0,76.55382111357268,2.919362616285346,2,1,1
97866,0,1,0,1,1,0,60.91342360935501,4.341130751054373,1,0,1
38314,1,0,0,1,0,0,38.01517172033939,3.5260640382174833,1,1,0
69459,1,0,0,0,0,1,74.3035779297026,0.5007553752596466,5,1,1
82996,1,0,1,1,1,0,76.63810554820151,1.8871376465112588,2,0,1
89653,0,1,1,0,1,1,59.40032116734925,0.6231412175578666,0,0,1
20774,0,1,0,0,1,1,67.59460902725856,4.654596885224647,2,1,1
86037,1,1,1,1,0,0,74.73861278752169,3.4565870854828153,2,1,1
38504,0,0,0,1,0,0,92.01146544063634,1.2502388982298906,4,1,0
3383,1,0,0,0,1,1,79.22888783865821,0.7069801273564541,4,0,0
12171,1,1,0,0,1,0,47.524729059646745,0.6187259026282899,2,0,0
97542,0,0,0,1,0,1,92.24010299042945,2.5579689781445287,2,0,0
92668,0,0,1,0,0,1,95.56161658852474,1.3094328723585775,1,0,0
27360,0,0,1,0,0,1,76.33045688618716,4.8373777650643515,4,0,0
93018,0,1,1,0,1,1,86.88209866923563,1.963139920127241,4,0,1
94307,1,0,0,0,1,0,51.831216449282756,4.964386394805124,3,1,1
25361,1,1,1,1,0,0,70.5835109775763,4.305774368928061,2,1,1
88678,0,1,0,0,0,0,82.79730951906947,4.528780055455133,5,1,1
15315,0,0,1,1,1,0,73.88871303918239,1.944292395292273,3,0,0
75363,0,0,0,0,1,1,58.86019816063158,0.6071496100870133,2,0,0
76807,0,0,1,0,1,0,54.919084345504366,4.197585637133144,5,1,1
65963,1,1,0,0,1,1,74.33049108654735,0.025203390046727447,5,1,1
57468,1,1,1,0,1,0,81.3474771858822,2.2414660516053746,4,0,1
20368,1,0,1,0,1,0,52.80998530543921,0.7335896869792524,1,0,0
3277,1,0,1,1,0,1,61.923382377559015,4.512022326182295,5,0,1
82755,1,1,1,0,0,0,105.23669368599562,4.34262499841876,2,1,1
89598,1,1,1,0,0,0,79.62885576300016,0.6881780273946214,2,0,1
38523,1,1,1,0,1,1,66.2730940893828,2.7575944274034017,2,1,1
26102,0,1,1,1,1,1,84.71192892232077,1.1706365408743302,3,1,1
11348,1,1,0,0,0,1,81.07581626712488,2.5725939754756553,3,1,1
422,0,0,0,1,1,1,73.43614289739087,4.882627501940609,2,1,1
7553,0,1,0,0,0,1,73.75033280411289,1.1521053530921732,1,1,0
33506,0,1,1,1,0,1,60.06676830404815,0.32640627079225215,0,1,1
60702,1,0,1,1,0,1,84.14109445890665,1.2722837013083899,0,1,1
89094,1,1,0,1,0,1,58.00731647403893,4.9211473910326635,4,0,1
92930,1,1,1,1,0,1,83.07751094593652,0.4083928535039527,3,1,1
44435,1,0,0,0,1,1,84.12730903841162,0.18808472817797017,1,1,0
38766,0,1,1,1,0,1,61.526169270455966,0.7572116135793711,4,1,1
18898,1,0,0,0,1,0,44.686065897442404,4.032248852248631,2,0,0
35745,0,1,1,1,1,0,80.74648950529586,2.356882291280715,2,1,1
47305,1,1,1,1,0,1,81.70381366515247,1.6920843388343116,4,0,1
83052,1,0,1,1,1,0,76.5313115638591,3.287887894990881,2,1,1
86009,0,1,1,1,0,1,48.111864714339944,0.4819340575984943,1,1,1
17965,0,1,1,1,1,1,74.48104466491257,3.482808830671506,3,0,1
37851,0,0,1,0,1,1,96.45261768880647,1.5195880361956315,3,1,1
70650,1,1,0,1,1,0,94.64984842576122,4.283708803669589,4,0,1
65520,1,1,0,0,0,1,88.8123708523381,3.6211708838630403,4,1,1
34921,0,1,0,1,1,0,78.77063532804944,4.3880792463004,3,0,1
59041,1,1,1,1,0,1,77.61047624320145,0.9238262619624077,0,0,1
88736,0,1,0,1,1,0,62.54872501145483,0.7418440573013152,3,1,1
7367,1,0,1,1,1,0,94.99704465411651,3.5569741875480587,3,1,1
32489,0,1,0,0,1,1,72.94543749197283,4.605540710783681,4,0,1
61486,0,1,0,1,0,0,87.45208621098541,4.024348296856194,5,0,1
44821,1,0,0,0,1,0,65.6735072721531,4.702859061454482,2,1,0
36218,0,0,1,0,1,1,79.22084049070403,0.05557537393398482,3,0,0
20160,1,0,1,0,0,0,68.37270822209294,0.8933864597754032,5,1,0
71190,1,0,0,0,1,0,47.274515727805536,3.0925567894135138,4,0,0
43296,0,1,1,0,0,0,58.672458958241926,2.1138667504987776,3,1,1
68460,0,1,0,0,1,0,64.03933062459262,3.8265544996080596,1,0,0
21362,1,1,1,1,1,1,92.88300594890208,0.3369366444975619,2,0,1
55079,1,1,0,0,0,0,53.39604129784519,3.153844550648481,4,1,1
14407,0,1,1,0,1,0,55.2016845116113,4.646753101294674,1,1,1
41565,0,1,0,0,0,1,59.08564863647361,1.1483384719446703,1,1,0
46969,0,1,1,0,1,0,88.26141763810615,3.404596692650012,4,0,1
738,1,0,1,0,0,0,67.83190415707504,1.7190464697666479,4,1,0
50527,1,1,0,0,0,0,68.25178123786813,1.8553919785837842,5,0,1
66244,1,0,1,1,0,1,82.15500394707314,2.5748884062042303,1,1,1
39964,0,0,1,1,1,1,94.95850157841247,1.516490923518878,4,0,1
47290,0,0,1,0,1,0,99.49653125339111,4.833197833345896,1,0,0
79469,1,1,1,0,0,1,93.30407693491112,0.21820216216756394,0,0,1
16789,1,1,1,1,0,1,67.24948896337195,3.6670628954070086,2,0,1
63942,0,0,1,0,1,0,64.32815556826583,0.40608112451649914,0,1,0
72946,1,1,1,1,1,0,67.67488512063785,4.269565086076907,5,0,1
24476,0,1,1,1,1,1,44.042972128430364,2.384524679475002,1,0,1
36949,0,0,1,1,1,0,48.909940332563636,1.1181380441008253,5,0,0
69906,0,0,0,0,0,1,79.33260652985803,2.4546205558010117,4,1,1
35280,1,1,1,1,0,1,47.02338518558297,4.777097935478154,3,1,1
59173,1,0,1,1,1,1,54.29749324915478,0.8179211205020426,2,0,1
82647,0,0,0,0,0,0,72.8629295798712,3.0256146054336677,4,0,0
51944,0,0,1,0,0,1,54.11889433232671,2.3721347527941883,4,1,1
64905,1,1,1,1,0,0,61.586793186239646,3.4882845953316592,1,1,1
32317,0,1,1,0,1,0,61.82412770019473,0.8669702756207198,1,1,1
54108,1,0,1,0,1,1,33.715237367366015,2.9780794424245953,2,1,1
60931,1,0,0,1,1,0,69.12222227725682,4.2544177375447845,5,0,1
5496,1,1,1,0,0,0,64.438749335224,0.12769291700598095,1,1,1
8345,0,1,1,1,1,1,66.56312779126232,4.012911923854048,2,1,1
86910,0,1,0,0,1,1,49.194500396879086,2.3730254170248894,3,1,1
89122,0,1,0,1,0,0,57.10741578885543,0.9585206148429887,3,1,1
97213,0,1,0,0,1,0,63.41100892427661,3.041296324877974,5,0,1
11140,1,1,1,1,0,1,53.608504483015,1.5002499138310394,3,1,1
87518,0,0,0,0,0,1,62.21904238553487,4.925853889905036,0,1,0
60576,1,0,1,1,1,0,107.11630856905475,1.3541666026100385,3,1,1
66713,0,0,0,0,1,0,75.00614892380267,3.5728565511017036,2,0,0
27202,0,1,0,0,1,1,63.31768644657155,2.5094574398303946,1,0,0
1072,0,0,1,1,0,1,68.45159765663448,1.9742912205132623,3,0,0
84086,0,0,0,0,0,1,88.28258502011107,2.628807435289764,3,1,1
89790,0,0,1,1,1,0,60.600007588926324,1.5262103722159388,5,0,1
21555,1,0,0,0,1,0,73.92873219181136,2.308230689414912,5,0,0
21699,0,0,0,0,1,0,90.04451652109103,1.875595736659793,2,1,0
11184,0,0,1,1,0,0,69.28078530046798,3.235702721237649,4,0,0
88471,0,0,1,0,0,0,66.61593208214748,3.610542729574125,4,1,1
9358,0,1,0,1,0,0,92.56305309560554,3.84300716162743,0,0,0
23724,0,0,1,0,0,1,85.37004809995906,3.9307872588937665,3,0,0
38112,1,0,0,1,0,1,77.96929061368625,1.7678390116936686,2,1,1
74470,0,1,1,0,0,0,68.45481054659807,3.0769297331101875,2,0,1
89940,1,0,0,0,1,0,52.57920016936651,2.5314538089864906,1,0,0
6811,0,1,1,1,1,1,100.50120075760285,3.2003727912009965,2,1,1
72277,1,0,0,0,1,1,86.60409128316907,1.7698338065471169,2,1,1
48146,0,1,0,0,0,1,68.7782595668776,0.9567787597284405,5,1,1
23635,0,0,0,1,0,0,87.9777109534197,3.629831517611656,3,0,0
82883,1,0,0,0,1,0,85.12831919906307,1.8909192621924782,2,0,0
72602,0,0,1,1,0,0,60.85631270170325,3.6591119367281504,5,0,1
77062,1,0,1,0,0,1,65.8347458596578,3.5371564895689076,0,1,1
44271,0,0,1,0,0,1,81.69677164052419,4.966323022750055,4,1,1
1552,1,1,0,1,1,1,56.84505542129466,1.828091935411884,3,1,1
21687,1,0,0,1,1,0,80.33536074163688,3.4142073296748796,4,1,1
46742,1,1,0,0,1,1,66.59122934593483,3.4659878590142283,3,0,1
50353,0,0,1,1,0,0,58.682375357880474,4.692971699809519,4,0,1
39091,1,0,1,0,1,0,55.996015316062774,2.4942610972016444,5,0,0
62866,0,0,1,0,0,0,66.62445043941553,3.324141678823283,0,0,0
93115,1,1,1,1,1,1,74.57511347232641,3.773663638624405,4,0,1
88868,1,1,0,1,1,0,61.175858806346355,4.94720994651305,4,1,1
19075,1,1,0,1,1,0,64.63877777265687,2.2956447734301273,2,0,1
83470,0,1,0,1,0,0,72.74411350588305,1.2829388089438387,1,0,0
88102,0,1,0,0,0,0,113.39710230976719,3.0274013614678426,1,1,1
54703,0,0,1,0,0,1,74.91089935441673,2.1702243276411592,5,1,1
26972,1,0,0,1,0,0,76.18516367469705,0.4905655967034772,5,0,0
28305,0,1,1,0,0,0,69.98182586346228,2.231342654118436,0,1,1
13817,0,1,1,1,0,0,101.68502332173044,3.472326653495889,5,1,1
42358,1,0,0,0,1,1,40.4088077864953,2.295458766525905,1,1,1
26442,1,0,1,1,0,1,53.65251248513307,2.857402744590183,0,1,1
83295,0,1,1,0,1,0,57.47341653428142,3.5485020911175362,0,0,1
91802,0,1,0,0,1,1,83.25612742560659,2.5390548642180386,5,1,1
57864,0,0,1,1,1,0,63.2045232413188,0.48348142246744275,1,1,1
40272,1,1,0,0,1,1,82.05693039532215,3.4607641745860547,5,0,1
37090,1,0,1,1,1,1,31.50875857719801,0.9709090528100911,4,0,1
1334,1,1,1,1,0,1,74.8566948997009,3.5796492590485665,4,1,1
91277,1,1,1,0,0,0,51.482863796145026,1.5339716892173767,4,1,1
35919,1,0,1,0,1,1,83.19236368605468,2.6844980350402183,4,0,1
89349,0,0,1,0,0,1,53.798910190862415,0.32189039617156023,1,0,0
19880,0,1,0,1,0,0,58.197033869505795,1.4294314744810115,5,1,1
34588,0,0,1,0,0,0,49.322434419331934,4.623380176156809,0,0,0
72134,1,1,1,0,1,1,53.28153266852417,2.625351722395941,3,0,1
26800,1,1,1,1,0,1,69.41201695289439,4.538634334130192,0,0,1
25299,0,0,1,0,1,1,64.48139230607964,4.699103860314428,0,1,1
55139,0,0,0,0,1,1,59.009196234128346,1.3849658817113637,3,1,1
93724,0,0,1,0,1,1,46.27883370471158,4.529600593253061,2,0,1
94256,1,1,1,0,0,0,58.87562682769462,3.28764393681058,2,1,1
15495,1,0,1,0,1,1,85.9280777016981,2.7206535468009854,4,1,1
44492,1,0,0,0,0,0,72.16531602191236,2.0262099256313832,5,0,0
86198,1,0,1,1,0,1,75.69019526378841,1.2612143097640127,1,0,1
4758,1,1,1,0,1,1,90.75967378662948,1.996026497586152,2,1,1
86779,0,0,1,0,1,1,83.52843251421446,3.268675754067329,3,1,1
9445,0,0,0,0,1,0,88.67789377857343,1.8146507187564376,2,1,0
3719,1,0,1,1,1,0,72.74792514430051,1.7622869745216452,1,0,0
30365,1,0,1,1,0,1,61.14545185502563,2.7209493679161807,2,1,1
55781,0,1,1,0,1,1,71.45083909694442,0.22638370046872802,5,0,1
57809,1,1,0,1,0,0,71.63562232150302,3.059293326321342,0,0,1
13126,1,1,1,1,1,0,39.84315220629022,1.4626428020487565,0,0,1
25480,0,1,1,1,1,0,64.81227503375075,2.4603088577906607,0,0,1
42354,1,0,1,0,0,1,86.10518281568189,4.146103526074237,0,0,0
42928,1,1,1,1,0,0,40.096063474064465,3.961847699398329,0,0,1
52234,0,0,0,0,0,1,43.70460383386813,1.458499982211943,4,1,0
39308,1,1,0,1,0,0,54.31424621218528,0.25151171818205253,4,1,1
80229,1,0,0,1,1,0,60.61875950105076,1.8919910859600741,4,0,1
61639,0,0,1,1,1,0,66.9850171143305,0.5865050449625048,3,1,1
66050,0,0,0,0,1,1,97.70106438862163,2.160782808983061,5,1,1
99528,1,1,1,0,0,0,80.70523081573928,4.139648713512092,3,1,1
99845,0,1,1,1,1,1,73.79917174920394,1.619407607764486,4,0,1
28026,0,1,1,1,0,1,67.23997630934922,4.062870949187413,2,1,1
23970,1,0,0,0,0,1,68.60401535062039,4.8450682160001,1,0,0
33601,0,1,0,1,1,1,83.42487774980091,3.3898842744026365,0,0,1
82858,1,0,1,0,0,0,87.9343472914702,4.248986900204072,5,0,1
67651,0,1,1,0,0,0,58.903809100227434,4.213601146962028,5,1,1
36405,0,1,0,1,0,0,76.24691838977735,0.09918766250559208,2,1,0
22710,1,1,0,1,0,0,72.43476154397482,3.310933455505614,4,0,1
34630,1,1,1,0,0,1,86.19522917740615,3.854536881414891,1,0,1
20569,1,1,0,1,0,1,91.7272849543976,2.220957132888258,4,0,1
93055,0,0,1,1,1,1,75.38334444329186,4.229255393944181,4,0,1
93406,1,1,0,1,0,1,67.51441008849726,3.3203820591113953,5,1,1
61652,1,1,0,0,1,1,46.3159462983042,3.424219667974668,5,1,1
76549,0,1,0,0,0,1,53.071844405057426,2.039289720488341,5,0,1
21742,0,0,1,0,1,1,73.2270531742009,4.418918188449254,3,1,1
91372,0,1,1,0,1,0,87.85853312811513,1.894609421081419,5,0,1
30364,1,1,1,0,1,1,95.41189340986648,0.7330879326851703,2,1,1
13853,0,0,1,0,0,0,37.08787602061851,1.5711576007324828,0,1,0
71736,0,1,0,0,1,1,63.34703772745807,2.006769046451141,2,0,1
17650,1,0,1,0,1,1,73.4642550216893,3.762737005249521,3,1,1
52538,0,0,0,0,1,1,83.07995719892473,0.43517930306675057,5,1,1
38423,0,1,1,0,1,1,63.96469967016734,3.292226832908709,4,0,1
52648,1,0,1,1,1,0,65.49166356205654,2.5610002578357802,3,0,1
52746,0,1,1,0,0,0,72.45913418237674,1.5821727217481352,5,1,1
68876,1,0,0,0,0,0,41.57855528815679,1.9746903184225928,4,1,0
19097,1,1,0,1,0,1,64.1209820981363,3.4915025007069396,3,1,1
